customer_id,Name,age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
fffe43004900440032003500360033003500,Bridget Hice,56,F,7PDSUKS,City,No Membership,2016-01-12,Yes,CID59121,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:17:30,4,34.11,7068.87,27.0,608.87,Yes,No,Yes,Solved,Poor Customer Service,4
fffe43004900440034003500310038003600,Necole Vanepps,12,F,S4KEM9M,City,Basic Membership,2017-10-13,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,21:31:51,10,238.72,30187.34,12.0,249.29671614308552,No,Yes,Yes,Solved in Follow-up,Poor Website,5
fffe43004900440031003000350036003300,Viva Paredez,56,M,G5R1PS7,Town,No Membership,2016-04-28,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,14:06:57,14,31.67,47907.94,20.0,901.9511986356885,Yes,No,Yes,Solved,Poor Website,5
fffe43004900440032003400310031003400,Nichelle Morgenstern,24,F,YN4NJER,Town,No Membership,2017-11-10,No,xxxxxxxx,Without Offers,?,Fiber_Optic,12:13:55,19,31.97,38269.68,Error,534.78,No,Yes,Yes,No Information Available,Poor Website,5
fffe43004900440031003700340030003400,Casimira Cottone,30,M,7KPPCM7,City,Premium Membership,2016-09-04,Yes,CID5204,Credit/Debit Card Offers,Both,Fiber_Optic,09:14:32,21,230.51,47708.71,29.0,789.8,No,Yes,Yes,Unsolved,Poor Website,3
fffe43004900440035003600330031003900,Lore Elfrink,47,M,ZC5R3ZJ,Town,Silver Membership,2016-05-11,Yes,CID42384,Credit/Debit Card Offers,Smartphone,Fiber_Optic,09:56:44,17,-852.7751888368028,26409.65,28.0,651.0,Yes,No,Yes,Unsolved,Poor Product Quality,4
fffe43004900440031003900380036003000,Fanny Mullan,33,M,ROW5LGQ,Village,Basic Membership,2016-11-07,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,08:52:12,14,89.44,22155.43,6.0,503.41,No,Yes,No,Not Applicable,Poor Customer Service,5
fffe43004900440033003300330037003400,Kena Spidle,22,F,3JKORN9,Town,Basic Membership,2015-04-21,No,xxxxxxxx,Without Offers,?,Wi-Fi,06:18:41,20,305.87,14574.04,11.0,671.17,No,Yes,No,Not Applicable,Too many ads,4
fffe43004900440031003900350036003800,Granville Hollenbach,20,F,26ITZ35,Village,Basic Membership,2016-09-01,?,CID61288,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:23:36,10,818.79,7072.68,21.0,911.6297681507592,Yes,No,Yes,No Information Available,Poor Website,5
fffe43004900440035003400360036003900,Darius Near,33,M,LIJ3FYA,Village,No Membership,2016-09-18,Yes,CID51877,Credit/Debit Card Offers,Smartphone,Wi-Fi,13:10:00,16,890.75,27052.78,27.0,511.63,Yes,Yes,Yes,No Information Available,No reason specified,5
fffe43004900440032003700330032003000,Emmy Rakestraw,45,F,1H2W28P,Town,No Membership,2017-01-16,Yes,CID57531,Credit/Debit Card Offers,Smartphone,Wi-Fi,11:55:14,17,33.9,44352.09,7.0,522.96,Yes,No,No,Not Applicable,No reason specified,5
fffe43004900440031003400350039003800,Francie Flewelling,55,F,RSH9BGY,Town,Platinum Membership,2015-04-24,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:16:26,1,364.34,11775.45,7.0,737.01,Yes,No,No,Not Applicable,Too many ads,3
fffe43004900440033003200310035003800,Lida Wilczynski,14,M,O0DIBRH,,No Membership,2015-08-02,Yes,CID7287,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:09:02,12,98.89,47153.45,28.0,629.08,No,Yes,No,Not Applicable,Poor Product Quality,4
fffe43004900440035003700360034003700,Narcisa Blind,47,F,8NXUW9Q,City,No Membership,2015-04-07,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:51:15,8,346.02,21943.66,26.0,837.8774714827696,No,Yes,Yes,Unsolved,No reason specified,5
fffe4300490044003200310032003200,Margrett Barberio,33,F,7NR7DAK,City,No Membership,2015-05-08,Yes,CID34874,Without Offers,Desktop,Mobile_Data,22:04:11,-999,141.47,20130.22,33.670116224612215,508.05,No,Yes,Yes,No Information Available,Poor Website,5
fffe43004900440033003000360038003600,Nicki Shaughnessy,37,M,5JVAWF2,Town,Premium Membership,2017-01-18,Yes,CID1253,Without Offers,Both,Fiber_Optic,12:11:54,10,558.72,10221.97,5.0,730.74,Yes,No,Yes,Solved in Follow-up,Poor Website,3
fffe4300490044003400310030003600,Tandra Holgate,34,F,8URA459,,Silver Membership,2016-11-05,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:53:01,12,31.9,23705.31,Error,791.73,No,Yes,No,Not Applicable,No reason specified,-1
fffe43004900440035003500320034003900,Zoraida Williamson,24,M,OQIXD4M,,Basic Membership,2015-02-11,Yes,CID5480,Without Offers,Both,Mobile_Data,11:54:41,9,-451.1768701138157,30865.6,Error,623.7,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
fffe43004900440036003200380032003200,Elna Devries,24,M,4FI0BRZ,City,No Membership,2017-07-09,No,xxxxxxxx,Without Offers,?,Mobile_Data,01:38:02,-999,99.85,25768.64,23.0,666.29,No,Yes,Yes,No Information Available,Too many ads,4
fffe43004900440032003000310033003700,Loura Whistler,22,F,MWI7FU0,City,No Membership,2015-05-05,Yes,CID37085,Without Offers,Smartphone,Fiber_Optic,22:10:48,6,31.55,42250.35,15.0,352.9835614981315,Yes,No,Yes,No Information Available,Poor Product Quality,5
fffe43004900440033003200350038003000,Larae Furey,62,M,9NDN6PK,City,Silver Membership,2017-04-19,Yes,CID2818,Gift Vouchers/Coupons,Desktop,Wi-Fi,03:51:38,12,822.56,38412.56,13.0,314.12121385154126,Yes,No,Yes,Unsolved,Poor Customer Service,4
fffe43004900440032003400340035003500,Selina Branum,62,M,D1YV8HE,,Premium Membership,2016-09-29,Yes,xxxxxxxx,Without Offers,Both,Wi-Fi,20:22:52,19,209.95,34622.59,25.0,413.7916961178845,Yes,Yes,No,Not Applicable,No reason specified,3
fffe43004900440035003400390030003000,Karri Sax,30,M,L02PF6O,,No Membership,2016-12-28,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,22:33:14,12,391.72,48042.03,28.0,559.94,No,Yes,No,Not Applicable,Poor Customer Service,5
fffe43004900440035003800350039003700,Izetta Stonecipher,38,F,TXXVUW6,City,Silver Membership,2017-04-01,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,12:50:12,20,137.84,27971.52,19.0,212.5628205750064,No,Yes,No,Not Applicable,Poor Customer Service,3
fffe43004900440035003000300032003800,Jacquetta Whittier,44,M,8LB9SIE,City,No Membership,2016-03-27,Yes,CID39194,Gift Vouchers/Coupons,Desktop,Wi-Fi,17:31:25,13,264.68,4120.77,7.0,503.41,Yes,No,Yes,Solved,Poor Product Quality,5
fffe4300490044003800380033003300,Tobias Racey,33,M,BZJI3OX,,Premium Membership,2017-07-11,?,CID60156,Gift Vouchers/Coupons,Smartphone,Mobile_Data,07:59:04,16,97.6,35943.72,27.0,718.8,Yes,No,No,Not Applicable,Poor Website,3
fffe43004900440032003100320037003900,Christiana Meints,35,F,CZ8HJ2A,City,Gold Membership,2015-11-18,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,10:56:36,18,49.62,12340.52,11.0,,No,Yes,No,Not Applicable,Too many ads,3
fffe43004900440035003300300030003400,Travis Yager,23,F,QMIEV1A,City,No Membership,2015-11-08,?,CID1241,Credit/Debit Card Offers,?,Mobile_Data,15:32:44,10,786.64,21759.58,26.0,,Yes,No,No,Not Applicable,Poor Product Quality,4
fffe43004900440031003000330038003300,Birgit Lovitt,10,M,0SWP7CX,Town,Silver Membership,2017-03-16,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,01:40:05,13,63.33,38840.2,23.0,710.61,No,Yes,Yes,Solved,Poor Product Quality,3
fffe43004900440034003600310030003900,Krystin Leffler,43,F,OYK5BZN,Town,Gold Membership,2016-02-09,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,17:11:51,15,2125.208639293567,10080.07,8.0,897.5666827693274,No,Yes,Yes,Solved in Follow-up,Too many ads,4
fffe43004900440034003800360031003200,Solange Hoopes,55,F,E8KRMIW,City,Premium Membership,2016-07-03,Yes,CID62432,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:53:27,24,190.48,23790.16,26.0,785.26,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440036003100300038003800,Franklin Elling,35,F,0P2VGCU,,Gold Membership,2017-07-27,?,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,13:06:00,21,143.35,10217.25,17.0,781.52,No,Yes,No,Not Applicable,Poor Website,3
fffe43004900440033003700390032003200,Sherwood Magill,22,F,QKY5092,Town,Gold Membership,2015-04-08,?,CID41617,Gift Vouchers/Coupons,Desktop,Wi-Fi,01:46:14,11,224.67,18333.15,12.0,637.31,Yes,No,No,Not Applicable,No reason specified,4
fffe43004900440033003500300039003600,Melinda Ponder,36,F,FWE26QI,Village,Premium Membership,2017-02-10,Yes,CID38861,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:32:59,14,82.78,41089.41,20.0,779.01,Yes,No,Yes,Unsolved,Poor Website,3
fffe43004900440031003700320032003700,Lucas Adcox,39,F,LXKWLCT,Town,Silver Membership,2016-11-03,Yes,CID8582,Gift Vouchers/Coupons,Both,Mobile_Data,17:14:51,-999,597.13,49597.39,16.0,642.46,Yes,No,Yes,No Information Available,Poor Website,4
fffe43004900440034003200370039003600,Lorie Durante,51,M,OHUP4RB,Town,Basic Membership,2017-10-09,Yes,xxxxxxxx,Without Offers,Both,Mobile_Data,03:09:05,9,520.78,42807.72,Error,507.63,No,Yes,Yes,No Information Available,Poor Website,5
fffe43004900440034003400340034003700,Emmy Vidrio,51,F,Z5TVOV3,Town,Platinum Membership,2017-09-06,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,20:05:23,8,483.08,24082.82,8.0,705.23,Yes,No,Yes,No Information Available,Poor Customer Service,3
fffe4300490044003900360039003800,Donald Ray,10,F,DT5TFXY,City,Basic Membership,2017-11-05,Yes,CID6714,Without Offers,Smartphone,Fiber_Optic,07:56:41,7,45.98,21081.5,29.0,680.21,Yes,No,Yes,Solved,Poor Website,5
fffe43004900440035003300350036003900,Phung Labombard,64,F,FQHISLW,Town,Premium Membership,2016-08-27,Yes,CID55917,Credit/Debit Card Offers,Both,Mobile_Data,14:07:24,8,624.42,46175.65,13.0,768.66,Yes,No,Yes,Solved in Follow-up,User Friendly Website,2
fffe43004900440033003500340039003800,Nan Meints,16,M,QKU5XQV,City,Premium Membership,2017-04-03,No,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,13:21:53,19,271.58,40457.66,-1.8753729549971823,786.2,Yes,Yes,No,Not Applicable,Poor Website,3
fffe43004900440035003800390036003500,Azzie Stackpole,16,F,029UZEN,,Premium Membership,2016-07-09,No,xxxxxxxx,Without Offers,Both,Wi-Fi,13:19:58,6,406.91,14432.85,7.0,1184.3591677989707,Yes,Yes,No,Not Applicable,Poor Website,3
fffe43004900440035003400390036003400,Frances Beauchesne,44,M,ADK1AX2,Town,Silver Membership,2016-11-02,Yes,CID24508,Without Offers,?,Wi-Fi,02:45:14,15,995.52,23184.27,17.0,664.2,Yes,No,Yes,Solved in Follow-up,Poor Website,4
fffe4300490044003300390039003900,Gay Terrell,45,M,L5Q03QP,Village,Gold Membership,2016-05-28,Yes,CID16058,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:41:59,-999,305.23,25119.47,27.0,,Yes,No,Yes,Unsolved,No reason specified,3
fffe43004900440032003400380035003000,Trish Lemus,42,F,FFWW7VM,Village,Platinum Membership,2016-03-18,Yes,CID35287,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:34:14,17,457.61,36526.09,19.0,711.83,No,Yes,No,Not Applicable,Poor Product Quality,3
fffe43004900440034003900340031003900,Lida Racey,37,F,G9RJ6TG,Town,Platinum Membership,2017-09-07,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,23:12:51,23,31.76,26486.51,27.0,745.57,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3
fffe43004900440034003500350036003400,Millie Stebbins,59,M,4Z3XRBX,Town,Platinum Membership,2015-11-03,Yes,CID44433,Without Offers,Smartphone,Fiber_Optic,13:22:37,8,660.42,26865.51,23.0,779.23,Yes,Yes,No,Not Applicable,Poor Customer Service,3
fffe43004900440034003300360032003400,Lily Moret,49,M,3BDT43M,Town,Gold Membership,2015-04-07,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,09:03:16,15,178.62,24954.99,11.0,242.9985000911536,No,Yes,Yes,Solved,Poor Website,4
fffe43004900440034003500380032003600,Leanne Boruff,20,M,82L89YT,City,No Membership,2016-10-04,Yes,CID22805,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:16:48,12,42.41,19131.16,Error,,No,Yes,Yes,No Information Available,Too many ads,5
fffe43004900440033003700310031003100,Perry Sapp,50,F,7LMWXZD,Town,Basic Membership,2015-06-21,Yes,CID8259,Credit/Debit Card Offers,Desktop,Wi-Fi,12:24:30,23,224.06,13679.17,Error,,No,Yes,Yes,No Information Available,Too many ads,5
fffe43004900440031003300330034003000,Colby Kellen,61,M,KDUMU31,City,Basic Membership,2016-01-22,?,CID15649,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:05:44,10,273.64,1074.72,18.0,,No,Yes,No,Not Applicable,Too many ads,5
fffe43004900440032003400310030003800,Lynn Trull,47,M,HMY79QJ,,Platinum Membership,2015-03-06,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:28:18,16,215.37,15340.83,23.0,761.2,Yes,No,Yes,Solved,Poor Customer Service,3
fffe43004900440034003300370033003000,Claris Cottone,62,M,IRKW363,Town,Gold Membership,2016-03-07,Yes,CID40056,Credit/Debit Card Offers,Smartphone,Mobile_Data,04:53:56,-999,1621.47,9803.19,16.0,757.04,Yes,No,No,Not Applicable,Products always in Stock,2
fffe43004900440035003000300035003200,Glendora Valenzuela,33,F,7P2O50K,City,No Membership,2015-02-26,Yes,CID12176,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,08:42:02,15,57.28,17516.18,Error,635.03,Yes,No,Yes,Solved in Follow-up,Poor Website,5
fffe43004900440036003200330037003300,Nana Yarber,57,M,FEJ1HNA,,Basic Membership,2015-05-01,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,07:38:41,14,166.24,29571.76,9.0,566.6,Yes,No,No,Not Applicable,Poor Website,5
fffe43004900440031003400380033003000,Frederica Aponte,57,F,PORRI2Z,Town,Premium Membership,2017-02-20,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:33:22,9,149.54,37878.7,Error,,Yes,No,No,Not Applicable,Too many ads,3
fffe43004900440033003200360034003600,Shona Buice,38,M,V3DVXOI,Town,Basic Membership,2016-12-13,Yes,CID53713,Credit/Debit Card Offers,Desktop,Mobile_Data,13:19:49,8,129.92,47869.51,16.0,620.12,No,Yes,No,Not Applicable,No reason specified,5
fffe43004900440032003000350037003100,Fabiola Moss,39,F,OF3LNL7,City,Gold Membership,2017-10-27,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:50:56,9,34.93,42965.53,29.0,630.68,No,Yes,Yes,Solved,Poor Product Quality,4
fffe4300490044003500350034003800,Deeann Snelling,21,M,P6TF2G5,Town,Basic Membership,2016-09-27,Yes,CID57340,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:46:55,8,105.02,49637.96,Error,655.22,Yes,No,No,Not Applicable,No reason specified,5
fffe43004900440032003300350031003700,Rufus Hinkle,64,M,QXV4ULZ,City,No Membership,2015-03-17,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,04:55:53,19,220.03,37965.09,29.0,,Yes,No,Yes,No Information Available,No reason specified,5
fffe430049004400320030003700,Faustina Bodine,20,F,5VXP12G,Town,Basic Membership,2015-09-03,Yes,CID39250,Without Offers,Smartphone,Fiber_Optic,14:04:18,3,368.35,42739.38,23.0,680.23,Yes,No,Yes,No Information Available,Poor Website,4
fffe43004900440031003900310035003600,Zoe Pendelton,50,M,EQ003IS,,Premium Membership,2015-10-09,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,20:56:33,4,132.45,47853.17,25.0,721.11,No,Yes,No,Not Applicable,Poor Website,3
fffe43004900440034003100390035003500,Brinda Vaz,48,F,E8DO4BW,Town,No Membership,2017-10-04,Yes,CID46459,Without Offers,Smartphone,Wi-Fi,08:36:34,16,1001.7889640705748,47736.04,8.0,513.86,Yes,No,No,Not Applicable,Poor Website,5
fffe43004900440031003500360032003600,Beatriz Adcox,14,F,U32FBHB,Town,No Membership,2017-01-14,Yes,CID28361,Credit/Debit Card Offers,?,Mobile_Data,05:52:02,11,654.12,19090.62,17.0,598.5,Yes,No,Yes,Solved,Poor Website,5
fffe43004900440034003000330039003200,Stefany Croff,43,F,6Y367XZ,Town,Platinum Membership,2016-01-06,Yes,CID20164,Credit/Debit Card Offers,Both,Fiber_Optic,08:56:29,-999,1115.44,16684.51,8.0,798.17,No,Yes,Yes,No Information Available,No reason specified,3
fffe43004900440032003800300034003300,Illa Temme,40,F,6925YIH,City,Gold Membership,2017-01-25,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,21:49:15,12,267.06,821.83,28.0,731.61,Yes,No,Yes,Solved,Poor Website,3
fffe4300490044003800350035003800,Jeannette Burfield,37,M,2ZLKCQA,City,Basic Membership,2015-09-25,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,23:39:53,20,33.05,32631.02,26.0,618.5,Yes,No,Yes,No Information Available,Poor Product Quality,4
fffe4300490044003800360036003400,Enid Gurr,30,F,TB6UYG9,City,No Membership,2015-09-09,?,CID29200,Gift Vouchers/Coupons,?,Fiber_Optic,05:50:51,8,85.17,46157.59,10.0,,No,Yes,Yes,Solved in Follow-up,Poor Website,4
fffe43004900440032003100310036003300,Caleb Bulfer,14,M,VPB452G,Town,No Membership,2016-10-19,Yes,CID18126,Credit/Debit Card Offers,?,Wi-Fi,09:41:40,5,147.42,49582.28,8.0,715.88,Yes,No,Yes,Solved,Poor Product Quality,4
fffe43004900440031003900350031003000,Albertha Sturdivant,36,M,AY6CYZA,Town,Basic Membership,2016-09-16,?,CID34984,Credit/Debit Card Offers,Desktop,Wi-Fi,04:04:45,4,100.75,33779.62,13.0,538.78,No,Yes,Yes,Solved,Poor Customer Service,5
fffe43004900440034003700390031003800,Palma Shealy,63,M,XNKHGBM,Town,Basic Membership,2015-06-13,?,CID43602,Gift Vouchers/Coupons,Desktop,Wi-Fi,04:41:26,2,1209.8020300996996,19616.36,12.0,707.86,Yes,No,Yes,Solved in Follow-up,Poor Website,4
fffe4300490044003300320030003500,Leeanne Press,30,F,YIBNWKY,Village,Platinum Membership,2017-10-14,Yes,CID24677,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:05:33,12,41.56,46907.01,9.0,297.038551714474,Yes,No,No,Not Applicable,Reasonable Price,1
fffe43004900440035003600380035003000,Kayleen Foland,51,F,LV5DTF4,City,No Membership,2015-06-29,Yes,CID61117,Without Offers,Smartphone,Wi-Fi,17:54:42,10,32.74,11859.12,Error,,No,Yes,No,Not Applicable,No reason specified,5
fffe43004900440031003100300038003400,Brian Buser,38,F,OYE0N0C,Town,Silver Membership,2015-05-14,Yes,CID35716,Gift Vouchers/Coupons,Desktop,Mobile_Data,09:35:14,20,522.85,45683.72,13.0,662.92,Yes,Yes,Yes,Solved in Follow-up,Poor Customer Service,4
fffe43004900440036003300390030003100,Dominick Kibby,26,F,023QRG8,City,Gold Membership,2015-12-08,Yes,CID4151,Without Offers,?,Fiber_Optic,03:42:49,18,35.91,32643.66,23.0,1042.8834688185298,No,Yes,Yes,Solved in Follow-up,Poor Website,4
fffe43004900440035003400390037003100,Raina Everts,43,M,NHCWNUC,Town,No Membership,2017-01-22,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:00:32,12,266.64,32252.62,9.0,599.84,No,Yes,No,Not Applicable,No reason specified,5
fffe43004900440033003000380038003400,Nan Jimison,34,F,UZEE2BS,Town,Basic Membership,2015-08-19,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:56:26,4,966.5960736982212,46740.01,Error,553.72,Yes,No,No,Not Applicable,Poor Website,5
fffe4300490044003100370035003400,Karoline Rinaldo,28,M,X9KWOFJ,City,Platinum Membership,2015-04-01,?,CID37452,Without Offers,Desktop,Mobile_Data,23:20:01,16,343.89,45754.57,53.08580673721301,771.0,No,Yes,Yes,No Information Available,Too many ads,3
fffe43004900440034003500330034003800,Mayra Furlong,10,F,CKKO31I,City,Silver Membership,2015-04-03,?,CID56088,Without Offers,Desktop,Wi-Fi,20:41:48,22,76.9,8312.17,23.0,716.87,No,Yes,Yes,Solved in Follow-up,Poor Website,3
fffe43004900440031003700340035003800,Evelyne Work,17,M,SROPJ2B,Town,Gold Membership,2017-10-23,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16:37:04,9,1405.5729013639486,51687.49,Error,827.97,No,Yes,No,Not Applicable,Quality Customer Care,1
fffe43004900440034003600350030003900,Ilda Huggett,58,M,NFQ13BN,Village,No Membership,2016-06-13,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,11:08:03,-999,288.66,11559.25,12.0,513.84,Yes,No,Yes,Unsolved,Poor Website,5
fffe43004900440032003300390037003200,Wes Bay,19,F,4DCRAHH,Town,No Membership,2016-10-20,Yes,CID662,Gift Vouchers/Coupons,Desktop,Wi-Fi,23:04:00,9,914.5442136131296,5958.95,12.0,644.06,Yes,No,Yes,Unsolved,Poor Website,4
fffe43004900440034003000310034003700,Gricelda Canales,24,F,GXE6T9X,City,Premium Membership,2015-08-26,?,CID24331,Without Offers,Both,Fiber_Optic,13:09:53,14,384.32,6330.97,19.0,768.73,Yes,No,Yes,Solved,User Friendly Website,2
fffe43004900440035003300380034003500,Deborah Bernett,53,M,SX3OCZU,City,Platinum Membership,2017-04-05,Yes,CID37101,Credit/Debit Card Offers,Smartphone,Wi-Fi,06:42:22,9,95.27,43402.89,3.0,848.7,Yes,No,No,Not Applicable,Reasonable Price,1
fffe43004900440034003300340032003200,Enid Bertucci,40,M,J1YYWC8,Town,Gold Membership,2015-02-22,?,CID52976,Credit/Debit Card Offers,?,Mobile_Data,11:39:49,10,710.4,17320.14,20.0,711.73,Yes,No,No,Not Applicable,Too many ads,4
fffe4300490044003500320037003100,Noe Goodwill,15,M,1NXK5TK,City,Gold Membership,2016-07-05,Yes,CID39471,Credit/Debit Card Offers,?,Fiber_Optic,13:19:21,17,470.73,31062.78,25.0,637.9,Yes,No,No,Not Applicable,Poor Website,-1
fffe430049004400310032003100,Jani Seeger,54,F,PC0OJGT,City,Silver Membership,2015-11-11,?,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:38:14,17,373.26,31131.92,11.0,743.1,Yes,No,Yes,No Information Available,Poor Customer Service,3
fffe4300490044003100360033003700,Donya Gabler,16,M,TE5T08N,City,Premium Membership,2016-12-28,Yes,CID19960,Credit/Debit Card Offers,Desktop,Wi-Fi,07:20:57,-999,158.43,38303.58,21.0,703.97,No,Yes,No,Not Applicable,Poor Website,3
fffe43004900440034003800300039003400,Lorie Viera,15,F,7KW42MM,City,Gold Membership,2015-09-02,Yes,CID62871,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:11:53,15,296.35,34138.18,16.0,367.62359331481065,No,Yes,No,Not Applicable,Poor Customer Service,3
fffe4300490044003100360035003600,Desire Racey,20,M,YZCBKPM,Town,Basic Membership,2015-06-14,Yes,CID19789,Without Offers,?,Fiber_Optic,02:55:56,23,320.8702761758939,23411.69,26.0,706.22,Yes,No,No,Not Applicable,Poor Product Quality,4
fffe43004900440033003200390035003000,Enid Schimke,54,F,848QUBA,City,Premium Membership,2015-02-09,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,00:41:59,-999,44.04,99318.23,15.0,713.96,Yes,No,No,Not Applicable,Products always in Stock,2
fffe43004900440035003100390038003500,Araceli Mulvihill,25,M,QJH3UX5,,Basic Membership,2016-02-14,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14:32:32,17,61.46,23975.31,Error,637.63,No,Yes,Yes,Solved in Follow-up,Poor Website,5
fffe43004900440034003700370032003100,Samantha Lucca,38,F,HE14IQW,,Gold Membership,2017-01-10,Yes,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:44:17,24,-893.4573162687143,41160.57,20.0,,No,Yes,No,Not Applicable,No reason specified,3
fffe43004900440031003800340034003700,Meghann Conard,39,F,XX86PDS,City,No Membership,2016-09-22,Yes,CID46491,Without Offers,Smartphone,Mobile_Data,23:47:29,9,255.01,41743.41,17.0,660.79,Yes,No,Yes,Unsolved,No reason specified,4
fffe43004900440032003300320032003600,Augustus Kanagy,39,F,R7ABIRI,Town,Silver Membership,2017-07-30,?,CID15084,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:59:05,7,155.25,916.07,17.0,605.39,Yes,No,Yes,Unsolved,Poor Website,4
fffe4300490044003200380030003600,Annelle Snelling,50,F,DPZNXDB,Town,Silver Membership,2017-04-03,Yes,CID36856,Gift Vouchers/Coupons,Smartphone,Mobile_Data,03:41:59,10,321.22,44254.07,29.0,614.83,No,Yes,No,Not Applicable,Poor Website,4
fffe43004900440033003600310037003000,Pauletta Bogner,57,M,BDUFBZD,Town,Basic Membership,2016-04-18,Yes,CID48770,Without Offers,Desktop,Mobile_Data,02:08:19,11,140.78,2325.68,15.0,612.13,No,Yes,No,Not Applicable,Too many ads,-1
fffe43004900440031003200390032003700,Alva Tocci,48,F,2X2UTEV,Village,Premium Membership,2016-12-22,Yes,CID14875,Credit/Debit Card Offers,Both,Fiber_Optic,01:46:17,13,861.01,38525.32,5.0,740.37,Yes,No,Yes,No Information Available,Poor Customer Service,3
fffe43004900440034003700390032003300,Donya Wiltshire,55,F,J06UYVH,,Basic Membership,2017-11-29,Yes,CID43629,Credit/Debit Card Offers,Desktop,Mobile_Data,23:44:53,14,505.15,18751.13,17.0,608.23,No,Yes,No,Not Applicable,Poor Website,5
fffe43004900440031003400370031003000,Kraig Stonecipher,35,M,LZERBPL,City,No Membership,2015-12-15,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:38:47,14,261.13,6877.77,14.0,955.8784125794476,No,Yes,No,Not Applicable,No reason specified,4
fffe43004900440032003800310039003500,Winford Archibald,58,F,H19RKPM,City,Premium Membership,2016-11-01,Yes,CID11594,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:43:26,16,994.8968147634032,55180.37,6.0,221.49710869292065,Yes,No,No,Not Applicable,Products always in Stock,1
fffe43004900440034003600380039003100,Augustus Master,10,F,3EK2BWT,Town,Platinum Membership,2017-03-22,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,21:03:07,8,47.06,30254.68,44.169261396662726,714.46,No,Yes,Yes,No Information Available,Poor Customer Service,3
